,MAHDOUDE_NAME,AQUIFER_NAME,LOCATION_NAME,DATE_PERSIAN,DATE_GREGORIAN,VALUE,DELTA_DAY,DATE_PERSIAN_NEW,DATE_GREGORIAN_NEW,VALUE_NEW
2414,سرخس,سرخس,تام رسول,1381-8-20,2002-11-11,13.35,28.0,1381-8-15,2002-11-06,13.35
2415,سرخس,سرخس,تام رسول,1381-9-9,2002-11-30,13.4,19.0,1381-9-15,2002-12-06,13.4
2416,سرخس,سرخس,تام رسول,1381-10-12,2003-01-02,13.34,33.0,1381-10-15,2003-01-05,13.34
2417,سرخس,سرخس,تام رسول,1381-11-15,2003-02-04,13.25,33.0,1381-11-15,2003-02-04,13.25
2418,سرخس,سرخس,تام رسول,1381-12-6,2003-02-25,13.2,21.0,1381-12-15,2003-03-06,13.2
2419,سرخس,سرخس,تام رسول,1382-1-19,2003-04-08,13.15,42.0,1382-1-15,2003-04-04,13.15
2420,سرخس,سرخس,تام رسول,1382-2-16,2003-05-06,13.1,28.0,1382-2-15,2003-05-05,13.1
2421,سرخس,سرخس,تام رسول,1382-3-5,2003-05-26,13.15,20.0,1382-3-15,2003-06-05,13.15
2422,سرخس,سرخس,تام رسول,1382-4-3,2003-06-24,13.42,29.0,1382-4-15,2003-07-06,13.42
2423,سرخس,سرخس,تام رسول,1382-5-20,2003-08-11,13.15,48.0,1382-5-15,2003-08-06,13.15
2424,سرخس,سرخس,تام رسول,1382-6-25,2003-09-16,13.38,36.0,1382-6-15,2003-09-06,13.38
2425,سرخس,سرخس,تام رسول,1382-7-22,2003-10-14,13.34,28.0,1382-7-15,2003-10-07,13.34
2426,سرخس,سرخس,تام رسول,1382-8-20,2003-11-11,13.3,28.0,1382-8-15,2003-11-06,13.3
2427,سرخس,سرخس,تام رسول,1382-9-17,2003-12-08,13.19,27.0,1382-9-15,2003-12-06,13.19
2428,سرخس,سرخس,تام رسول,1382-10-22,2004-01-12,12.98,35.0,1382-10-15,2004-01-05,12.98
2429,سرخس,سرخس,تام رسول,1382-11-13,2004-02-02,12.9,21.0,1382-11-15,2004-02-04,12.9
2430,سرخس,سرخس,تام رسول,1382-12-17,2004-03-07,13.36,34.0,1382-12-15,2004-03-05,13.36
2431,سرخس,سرخس,تام رسول,1383-1-18,2004-04-06,13.48,30.0,1383-1-15,2004-04-03,13.48
2432,سرخس,سرخس,تام رسول,1383-2-21,2004-05-10,13.69,34.0,1383-2-15,2004-05-04,13.69
2433,سرخس,سرخس,تام رسول,1383-3-30,2004-06-19,13.7,40.0,1383-3-15,2004-06-04,13.7
2434,سرخس,سرخس,تام رسول,1383-4-31,2004-07-21,14.42,32.0,1383-4-15,2004-07-05,14.42
2435,سرخس,سرخس,تام رسول,1383-5-20,2004-08-10,14.51,20.0,1383-5-15,2004-08-05,14.51
2436,سرخس,سرخس,تام رسول,1383-6-26,2004-09-16,14.63,37.0,1383-6-15,2004-09-05,14.63
2437,سرخس,سرخس,تام رسول,1383-7-15,2004-10-06,14.84,20.0,1383-7-15,2004-10-06,14.84
2438,سرخس,سرخس,تام رسول,1383-8-20,2004-11-10,14.72,35.0,1383-8-15,2004-11-05,14.72
2439,سرخس,سرخس,تام رسول,1383-9-18,2004-12-08,14.4,28.0,1383-9-15,2004-12-05,14.4
2440,سرخس,سرخس,تام رسول,1383-10-15,2005-01-04,14.29,27.0,1383-10-15,2005-01-04,14.29
2441,سرخس,سرخس,تام رسول,1383-11-12,2005-01-31,14.02,27.0,1383-11-15,2005-02-03,14.02
2442,سرخس,سرخس,تام رسول,1383-12-18,2005-03-08,13.85,36.0,1383-12-15,2005-03-05,13.85
2443,سرخس,سرخس,تام رسول,1384-2-26,2005-05-16,14.86,69.0,1384-2-15,2005-05-05,14.86
2444,سرخس,سرخس,تام رسول,1384-3-23,2005-06-13,15.19,28.0,1384-3-15,2005-06-05,15.19
2445,سرخس,سرخس,تام رسول,1384-7-20,2005-10-12,15.74,121.0,1384-7-15,2005-10-07,15.74
2446,سرخس,سرخس,تام رسول,1384-8-17,2005-11-08,15.85,27.0,1384-8-15,2005-11-06,15.85
2447,سرخس,سرخس,تام رسول,1384-9-21,2005-12-12,15.82,34.0,1384-9-15,2005-12-06,15.82
2448,سرخس,سرخس,تام رسول,1384-10-27,2006-01-17,15.61,36.0,1384-10-15,2006-01-05,15.61
2449,سرخس,سرخس,تام رسول,1384-11-16,2006-02-05,15.44,19.0,1384-11-15,2006-02-04,15.44
2450,سرخس,سرخس,تام رسول,1384-12-9,2006-02-28,15.42,23.0,1384-12-15,2006-03-06,15.42
2451,سرخس,سرخس,تام رسول,1385-1-6,2006-03-26,15.72,26.0,1385-1-15,2006-04-04,15.72
2452,سرخس,سرخس,تام رسول,1385-2-11,2006-05-01,16.1,36.0,1385-2-15,2006-05-05,16.1
2453,سرخس,سرخس,تام رسول,1385-3-30,2006-06-20,16.43,50.0,1385-3-15,2006-06-05,16.43
2454,سرخس,سرخس,تام رسول,1385-4-20,2006-07-11,16.62,21.0,1385-4-15,2006-07-06,16.62
2455,سرخس,سرخس,تام رسول,1385-5-10,2006-08-01,16.75,21.0,1385-5-15,2006-08-06,16.75
2456,سرخس,سرخس,تام رسول,1385-6-14,2006-09-05,16.94,35.0,1385-6-15,2006-09-06,16.94
2457,سرخس,سرخس,تام رسول,1385-7-15,2006-10-07,17.05,32.0,1385-7-15,2006-10-07,17.05
2458,سرخس,سرخس,تام رسول,1385-8-16,2006-11-07,17.12,31.0,1385-8-15,2006-11-06,17.12
2459,سرخس,سرخس,تام رسول,1385-9-14,2006-12-05,16.87,28.0,1385-9-15,2006-12-06,16.87
